Day,ModelStep,FarmID,AnimalID,AnimalStatus,AnimalStage,DaysInfected,DaysExposed,DaysCarrier,AnimalTreatment,DaysTreated,DaysSinceTreatment,DaysDry,TradeStatus,AnimalBactoPop,AnimalAge,AgentType,DIM,PregStat,dic,psc_2,msd_2,CurrentLac,CalvingSeason,SpringLac,CurrentSpring,AutumnLac,CurrentAutumn
2022-11-19,506,1,124,S,L,0,0,0,U,0,0,42,false,0,1567,Joined,183,E,0,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-19,506,1,109,IS,L,0,0,0,U,0,0,86,false,0,1699,Joined,185,P,118,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-19,506,1,120,S,L,0,0,0,U,0,0,77,false,0,3020,Joined,181,P,106,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-19,506,1,83,S,D,0,0,0,U,0,0,58,false,0,1710,Joined,0,P,73,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-19,506,1,123,S,L,0,0,0,U,0,0,97,false,0,1550,Joined,179,E,0,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-19,506,1,122,S,L,0,0,0,U,0,0,134,false,0,1769,Joined,161,P,86,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-19,506,1,106,IS,L,0,0,0,U,0,0,101,false,0,2998,Joined,147,P,116,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-19,506,1,128,S,L,0,0,0,U,0,0,35,false,0,3158,Joined,218,P,99,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-20,507,1,115,S,L,0,0,0,U,0,0,125,false,0,1842,Joined,153,P,81,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-20,507,1,112,S,L,0,0,0,U,0,0,65,false,0,1664,Joined,199,P,105,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-20,507,1,111,S,L,0,0,0,U,0,0,73,false,0,1299,Joined,214,P,92,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-20,507,1,82,S,D,0,0,0,U,0,0,59,false,0,1773,Joined,0,P,72,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-20,507,1,127,S,L,0,0,0,U,0,0,90,false,0,2336,Joined,200,E,0,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-20,507,1,116,S,L,0,0,0,U,0,0,89,false,0,3119,Joined,197,P,104,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-20,507,1,107,IS,L,0,0,0,U,0,0,71,false,0,1497,Joined,177,E,0,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-20,507,1,129,S,L,0,0,0,U,0,0,87,false,0,2982,Joined,193,P,80,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-20,507,1,72,IS,D,0,0,0,U,0,0,59,false,0,2345,Joined,0,P,136,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-20,507,1,113,S,L,0,0,0,U,0,0,55,false,0,3354,Joined,203,E,0,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-20,507,1,114,S,L,0,0,0,U,0,0,81,false,0,2376,Joined,216,P,119,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-20,507,1,117,S,L,0,0,0,U,0,0,52,false,0,2525,Joined,179,P,136,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-20,507,1,118,S,L,0,0,0,U,0,0,20,false,0,2817,Joined,219,P,134,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-20,507,1,105,IS,L,0,0,0,U,0,0,93,false,0,2117,Joined,170,P,138,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-20,507,1,110,IR,L,0,0,0,U,0,0,118,false,0,1974,Joined,164,P,109,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-20,507,1,85,S,D,0,0,0,U,0,0,59,false,0,2109,Joined,0,P,129,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-20,507,1,119,S,L,0,0,0,U,0,0,67,false,0,1819,Joined,207,P,95,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-20,507,1,126,S,L,0,0,0,U,0,0,87,false,0,2508,Joined,187,P,67,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-20,507,1,108,IS,L,0,0,0,U,0,0,63,false,0,2214,Joined,206,P,108,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-20,507,1,124,S,L,0,0,0,U,0,0,42,false,0,1568,Joined,184,E,0,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-20,507,1,109,IS,L,0,0,0,U,0,0,86,false,0,1700,Joined,186,P,119,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-20,507,1,120,S,L,0,0,0,U,0,0,77,false,0,3021,Joined,182,P,107,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-20,507,1,83,S,D,0,0,0,U,0,0,59,false,0,1711,Joined,0,P,74,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-20,507,1,123,S,L,0,0,0,U,0,0,97,false,0,1551,Joined,180,E,0,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-20,507,1,122,S,L,0,0,0,U,0,0,134,false,0,1770,Joined,162,P,87,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-20,507,1,106,IS,L,0,0,0,U,0,0,101,false,0,2999,Joined,148,P,117,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-20,507,1,128,S,L,0,0,0,U,0,0,35,false,0,3159,Joined,219,P,100,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-21,508,1,115,S,L,0,0,0,U,0,0,125,false,0,1843,Joined,154,P,82,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-21,508,1,112,S,L,0,0,0,U,0,0,65,false,0,1665,Joined,200,P,106,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-21,508,1,111,S,L,0,0,0,U,0,0,73,false,0,1300,Joined,215,P,93,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-21,508,1,82,S,D,0,0,0,U,0,0,60,false,0,1774,Joined,0,P,73,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-21,508,1,127,S,L,0,0,0,U,0,0,90,false,0,2337,Joined,201,E,0,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-21,508,1,116,S,L,0,0,0,U,0,0,89,false,0,3120,Joined,198,P,105,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-21,508,1,107,IS,L,0,0,0,U,0,0,71,false,0,1498,Joined,178,E,0,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-21,508,1,129,S,L,0,0,0,U,0,0,87,false,0,2983,Joined,194,P,81,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-21,508,1,72,IS,D,0,0,0,U,0,0,60,false,0,2346,Joined,0,P,137,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-21,508,1,113,S,L,0,0,0,U,0,0,55,false,0,3355,Joined,204,E,0,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-21,508,1,114,S,L,0,0,0,U,0,0,81,false,0,2377,Joined,217,P,120,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-21,508,1,117,S,L,0,0,0,U,0,0,52,false,0,2526,Joined,180,P,137,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-21,508,1,118,S,L,0,0,0,U,0,0,20,false,0,2818,Joined,220,P,135,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-21,508,1,105,IS,L,0,0,0,U,0,0,93,false,0,2118,Joined,171,P,139,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-21,508,1,110,IR,L,0,0,0,U,0,0,118,false,0,1975,Joined,165,P,110,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-21,508,1,85,S,D,0,0,0,U,0,0,60,false,0,2110,Joined,0,P,130,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-21,508,1,119,S,L,0,0,0,U,0,0,67,false,0,1820,Joined,208,P,96,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-21,508,1,126,S,L,0,0,0,U,0,0,87,false,0,2509,Joined,188,P,68,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-21,508,1,108,IS,L,0,0,0,U,0,0,63,false,0,2215,Joined,207,P,109,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-21,508,1,124,S,L,0,0,0,U,0,0,42,false,0,1569,Joined,185,E,0,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-21,508,1,109,IS,L,0,0,0,U,0,0,86,false,0,1701,Joined,187,P,120,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-21,508,1,120,S,L,0,0,0,U,0,0,77,false,0,3022,Joined,183,P,108,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-21,508,1,83,S,D,0,0,0,U,0,0,60,false,0,1712,Joined,0,P,75,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-21,508,1,123,S,L,0,0,0,U,0,0,97,false,0,1552,Joined,181,E,0,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-21,508,1,122,S,L,0,0,0,U,0,0,134,false,0,1771,Joined,163,P,88,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-21,508,1,106,IS,L,0,0,0,U,0,0,101,false,0,3000,Joined,149,P,118,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-21,508,1,128,S,L,0,0,0,U,0,0,35,false,0,3160,Joined,220,P,101,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-22,509,1,115,S,L,0,0,0,U,0,0,125,false,0,1844,Joined,155,P,83,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-22,509,1,112,S,L,0,0,0,U,0,0,65,false,0,1666,Joined,201,P,107,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-22,509,1,111,S,L,0,0,0,U,0,0,73,false,0,1301,Joined,216,P,94,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-22,509,1,82,S,D,0,0,0,U,0,0,61,false,0,1775,Joined,0,P,74,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-22,509,1,127,S,L,0,0,0,U,0,0,90,false,0,2338,Joined,202,E,0,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-22,509,1,116,S,L,0,0,0,U,0,0,89,false,0,3121,Joined,199,P,106,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-22,509,1,107,IS,L,0,0,0,U,0,0,71,false,0,1499,Joined,179,E,0,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-22,509,1,129,S,L,0,0,0,U,0,0,87,false,0,2984,Joined,195,P,82,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-22,509,1,72,IS,D,0,0,0,U,0,0,61,false,0,2347,Joined,0,P,138,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-22,509,1,113,S,L,0,0,0,U,0,0,55,false,0,3356,Joined,205,E,0,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-22,509,1,114,S,L,0,0,0,U,0,0,81,false,0,2378,Joined,218,P,121,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-22,509,1,117,S,L,0,0,0,U,0,0,52,false,0,2527,Joined,181,P,138,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-22,509,1,118,S,L,0,0,0,U,0,0,20,false,0,2819,Joined,221,P,136,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-22,509,1,105,IS,L,0,0,0,U,0,0,93,false,0,2119,Joined,172,P,140,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-22,509,1,110,IR,L,0,0,0,U,0,0,118,false,0,1976,Joined,166,P,111,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-22,509,1,85,S,D,0,0,0,U,0,0,61,false,0,2111,Joined,0,P,131,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-22,509,1,119,S,L,0,0,0,U,0,0,67,false,0,1821,Joined,209,P,97,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-22,509,1,126,S,L,0,0,0,U,0,0,87,false,0,2510,Joined,189,P,69,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-22,509,1,108,IS,L,0,0,0,U,0,0,63,false,0,2216,Joined,208,P,110,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-22,509,1,124,S,L,0,0,0,U,0,0,42,false,0,1570,Joined,186,E,0,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-22,509,1,109,IS,L,0,0,0,U,0,0,86,false,0,1702,Joined,188,P,121,2022-10-03,2022-12-24,92,B4,NA,NA,NA,NA
2022-11-22,509,1,120,S,L,0,0,0,U,0,0,77,false,0,3023,Joined,184,P,109,2022-10-03,2022-12-24,91,B4,NA,NA,NA,NA
2022-11-22,509,1,83,S,D,0,0,0,U,0,0,61,false,0,1713,Joined,0,P,76,2022-10-03,2022-12-24,91,B4,NA,NA,NA,NA
2022-11-22,509,1,123,S,L,0,0,0,U,0,0,97,false,0,1553,Joined,182,E,0,2022-10-03,2022-12-24,91,B4,NA,NA,NA,NA
2022-11-22,509,1,122,S,L,0,0,0,U,0,0,134,false,0,1772,Joined,164,P,89,2022-10-03,2022-12-24,91,B4,NA,NA,NA,NA
2022-11-22,509,1,106,IS,L,0,0,0,U,0,0,101,false,0,3001,Joined,150,P,119,2022-10-03,2022-12-24,91,B4,NA,NA,NA,NA
2022-11-22,509,1,128,S,L,0,0,0,U,0,0,35,false,0,3161,Joined,221,P,102,2022-10-03,2022-12-24,91,B4,NA,NA,NA,NA
2022-11-23,510,1,115,S,L,0,0,0,U,0,0,125,false,0,1845,Joined,156,P,84,2022-10-03,2022-12-24,91,B4,NA,NA,NA,NA
2022-11-23,510,1,112,S,L,0,0,0,U,0,0,65,false,0,1667,Joined,202,P,108,2022-10-03,2022-12-24,91,B4,NA,NA,NA,NA
2022-11-23,510,1,111,S,L,0,0,0,U,0,0,73,false,0,1302,Joined,217,P,95,2022-10-03,2022-12-24,91,B4,NA,NA,NA,NA
2022-11-23,510,1,82,S,D,0,0,0,U,0,0,62,false,0,1776,Joined,0,P,75,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-23,510,1,127,S,L,0,0,0,U,0,0,90,false,0,2339,Joined,203,E,0,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-23,510,1,116,S,L,0,0,0,U,0,0,89,false,0,3122,Joined,200,P,107,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-23,510,1,107,IS,L,0,0,0,U,0,0,71,false,0,1500,Joined,180,E,0,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-23,510,1,129,S,L,0,0,0,U,0,0,87,false,0,2985,Joined,196,P,83,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-23,510,1,72,IS,D,0,0,0,U,0,0,62,false,0,2348,Joined,0,P,139,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-23,510,1,113,S,L,0,0,0,U,0,0,55,false,0,3357,Joined,206,E,0,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-23,510,1,114,S,L,0,0,0,U,0,0,81,false,0,2379,Joined,219,P,122,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-23,510,1,117,S,L,0,0,0,U,0,0,52,false,0,2528,Joined,182,P,139,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-23,510,1,118,S,L,0,0,0,U,0,0,20,false,0,2820,Joined,222,P,137,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-23,510,1,105,IS,L,0,0,0,U,0,0,93,false,0,2120,Joined,173,P,141,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-23,510,1,110,IR,L,0,0,0,U,0,0,118,false,0,1977,Joined,167,P,112,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-23,510,1,85,S,D,0,0,0,U,0,0,62,false,0,2112,Joined,0,P,132,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-23,510,1,119,S,L,0,0,0,U,0,0,67,false,0,1822,Joined,210,P,98,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-23,510,1,126,S,L,0,0,0,U,0,0,87,false,0,2511,Joined,190,P,70,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-23,510,1,108,IS,L,0,0,0,U,0,0,63,false,0,2217,Joined,209,P,111,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-23,510,1,124,S,L,0,0,0,U,0,0,42,false,0,1571,Joined,187,E,0,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-23,510,1,109,IS,L,0,0,0,U,0,0,86,false,0,1703,Joined,189,P,122,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-23,510,1,120,S,L,0,0,0,U,0,0,77,false,0,3024,Joined,185,P,110,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-23,510,1,83,S,D,0,0,0,U,0,0,62,false,0,1714,Joined,0,P,77,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-23,510,1,123,S,L,0,0,0,U,0,0,97,false,0,1554,Joined,183,E,0,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-23,510,1,122,S,L,0,0,0,U,0,0,134,false,0,1773,Joined,165,P,90,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-23,510,1,106,IS,L,0,0,0,U,0,0,101,false,0,3002,Joined,151,P,120,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-23,510,1,128,S,L,0,0,0,U,0,0,35,false,0,3162,Joined,222,P,103,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-24,511,1,115,S,L,0,0,0,U,0,0,125,false,0,1846,Joined,157,P,85,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-24,511,1,112,S,L,0,0,0,U,0,0,65,false,0,1668,Joined,203,P,109,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-24,511,1,111,S,L,0,0,0,U,0,0,73,false,0,1303,Joined,218,P,96,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-24,511,1,82,S,D,0,0,0,U,0,0,63,false,0,1777,Joined,0,P,76,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-24,511,1,127,S,L,0,0,0,U,0,0,90,false,0,2340,Joined,204,E,0,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-24,511,1,116,S,L,0,0,0,U,0,0,89,false,0,3123,Joined,201,P,108,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-24,511,1,107,IS,L,0,0,0,U,0,0,71,false,0,1501,Joined,181,E,0,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-24,511,1,129,S,L,0,0,0,U,0,0,87,false,0,2986,Joined,197,P,84,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-24,511,1,72,IS,D,0,0,0,U,0,0,63,false,0,2349,Joined,0,P,140,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-24,511,1,113,S,L,0,0,0,U,0,0,55,false,0,3358,Joined,207,E,0,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-24,511,1,114,S,L,0,0,0,U,0,0,81,false,0,2380,Joined,220,P,123,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-24,511,1,117,S,L,0,0,0,U,0,0,52,false,0,2529,Joined,183,P,140,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-24,511,1,118,S,L,0,0,0,U,0,0,20,false,0,2821,Joined,223,P,138,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-24,511,1,105,IS,L,0,0,0,U,0,0,93,false,0,2121,Joined,174,P,142,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-24,511,1,110,IR,L,0,0,0,U,0,0,118,false,0,1978,Joined,168,P,113,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-24,511,1,85,S,D,0,0,0,U,0,0,63,false,0,2113,Joined,0,P,133,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-24,511,1,119,S,L,0,0,0,U,0,0,67,false,0,1823,Joined,211,P,99,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-24,511,1,126,S,L,0,0,0,U,0,0,87,false,0,2512,Joined,191,P,71,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-24,511,1,108,IS,L,0,0,0,U,0,0,63,false,0,2218,Joined,210,P,112,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-24,511,1,124,S,L,0,0,0,U,0,0,42,false,0,1572,Joined,188,E,0,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-24,511,1,109,IS,L,0,0,0,U,0,0,86,false,0,1704,Joined,190,P,123,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-24,511,1,120,S,L,0,0,0,U,0,0,77,false,0,3025,Joined,186,P,111,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-24,511,1,83,S,D,0,0,0,U,0,0,63,false,0,1715,Joined,0,P,78,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-24,511,1,123,S,L,0,0,0,U,0,0,97,false,0,1555,Joined,184,E,0,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-24,511,1,122,S,L,0,0,0,U,0,0,134,false,0,1774,Joined,166,P,91,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-24,511,1,106,IS,L,0,0,0,U,0,0,101,false,0,3003,Joined,152,P,121,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-24,511,1,128,S,L,0,0,0,U,0,0,35,false,0,3163,Joined,223,P,104,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-25,512,1,115,S,L,0,0,0,U,0,0,125,false,0,1847,Joined,158,P,86,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-25,512,1,112,S,L,0,0,0,U,0,0,65,false,0,1669,Joined,204,P,110,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-25,512,1,111,S,L,0,0,0,U,0,0,73,false,0,1304,Joined,219,P,97,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-25,512,1,82,S,D,0,0,0,U,0,0,64,false,0,1778,Joined,0,P,77,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-25,512,1,127,S,L,0,0,0,U,0,0,90,false,0,2341,Joined,205,E,0,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-25,512,1,116,S,L,0,0,0,U,0,0,89,false,0,3124,Joined,202,P,109,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-25,512,1,107,IS,L,0,0,0,U,0,0,71,false,0,1502,Joined,182,E,0,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-25,512,1,129,S,L,0,0,0,U,0,0,87,false,0,2987,Joined,198,P,85,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-25,512,1,72,IS,D,0,0,0,U,0,0,64,false,0,2350,Joined,0,P,141,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-25,512,1,113,S,L,0,0,0,U,0,0,55,false,0,3359,Joined,208,E,0,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-25,512,1,114,S,L,0,0,0,U,0,0,81,false,0,2381,Joined,221,P,124,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-25,512,1,117,S,L,0,0,0,U,0,0,52,false,0,2530,Joined,184,P,141,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-25,512,1,118,S,L,0,0,0,U,0,0,20,false,0,2822,Joined,224,P,139,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-25,512,1,105,IS,L,0,0,0,U,0,0,93,false,0,2122,Joined,175,P,143,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-25,512,1,110,IR,L,0,0,0,U,0,0,118,false,0,1979,Joined,169,P,114,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-25,512,1,85,S,D,0,0,0,U,0,0,64,false,0,2114,Joined,0,P,134,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-25,512,1,119,S,L,0,0,0,U,0,0,67,false,0,1824,Joined,212,P,100,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-25,512,1,126,S,L,0,0,0,U,0,0,87,false,0,2513,Joined,192,P,72,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-25,512,1,108,IS,L,0,0,0,U,0,0,63,false,0,2219,Joined,211,P,113,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-25,512,1,124,S,L,0,0,0,U,0,0,42,false,0,1573,Joined,189,E,0,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-25,512,1,109,IS,L,0,0,0,U,0,0,86,false,0,1705,Joined,191,P,124,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-25,512,1,120,S,L,0,0,0,U,0,0,77,false,0,3026,Joined,187,P,112,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-25,512,1,83,S,D,0,0,0,U,0,0,64,false,0,1716,Joined,0,P,79,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-25,512,1,123,S,L,0,0,0,U,0,0,97,false,0,1556,Joined,185,E,0,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-25,512,1,122,S,L,0,0,0,U,0,0,134,false,0,1775,Joined,167,P,92,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-25,512,1,106,IS,L,0,0,0,U,0,0,101,false,0,3004,Joined,153,P,122,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-25,512,1,128,S,L,0,0,0,U,0,0,35,false,0,3164,Joined,224,P,105,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-26,513,1,115,S,L,0,0,0,U,0,0,125,false,0,1848,Joined,159,P,87,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-26,513,1,112,S,L,0,0,0,U,0,0,65,false,0,1670,Joined,205,P,111,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-26,513,1,111,S,L,0,0,0,U,0,0,73,false,0,1305,Joined,220,P,98,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
2022-11-26,513,1,82,S,D,0,0,0,U,0,0,65,false,0,1779,Joined,0,P,78,2022-10-03,2022-12-24,90,B4,NA,NA,NA,NA
